model,label,precision,item_id,mode,peak_allocated_gib,peak_reserved_gib,input_tokens,output_tokens,hardware
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b03_020,with_rag,52.03107166290283,53.23828125,1453,137,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_002,with_rag,52.17046308517456,53.23828125,1659,190,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_002,no_rag,51.295467376708984,53.23828125,194,188,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_003,no_rag,51.289734840393066,53.23828125,178,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_003,with_rag,52.35263156890869,53.23828125,1953,154,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_004,with_rag,52.079482078552246,53.23828125,1521,112,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_004,no_rag,51.2945032119751,53.23828125,169,122,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_005,no_rag,51.2955379486084,53.23828125,180,211,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_005,with_rag,52.17622089385986,53.23828125,1674,202,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_006,with_rag,52.180078983306885,53.23828125,1680,187,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_006,no_rag,51.29546546936035,53.23828125,180,200,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_007,no_rag,51.2945032119751,53.23828125,177,165,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_007,with_rag,52.06574726104736,53.23828125,1504,140,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_008,with_rag,52.08442306518555,53.23828125,1532,96,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_008,no_rag,51.2945032119751,53.23828125,183,103,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_009,no_rag,51.2945032119751,53.23828125,167,161,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_009,with_rag,52.26790428161621,53.23828125,1822,99,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_010,with_rag,52.02104663848877,53.23828125,1437,134,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_010,no_rag,51.2945032119751,53.23828125,173,151,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_011,no_rag,51.2945032119751,53.23828125,165,110,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_011,with_rag,52.31846809387207,53.23828125,1895,116,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_012,with_rag,52.188575744628906,53.23828125,1699,82,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_012,no_rag,51.289734840393066,53.23828125,168,100,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_013,no_rag,51.22035074234009,53.23828125,163,76,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_013,with_rag,52.30788850784302,53.23828125,1884,92,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_014,with_rag,52.064735412597656,53.23828125,1501,134,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_014,no_rag,51.2945032119751,53.23828125,177,130,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_015,no_rag,51.289734840393066,53.23828125,170,123,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_015,with_rag,52.21930122375488,53.23828125,1747,108,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_016,with_rag,52.18049144744873,53.23828125,1681,167,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_016,no_rag,51.2945032119751,53.23828125,187,130,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_017,no_rag,51.2945032119751,53.23828125,165,161,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_017,with_rag,52.188575744628906,53.23828125,1699,128,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_018,with_rag,52.1328649520874,53.23828125,1610,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_018,no_rag,51.289734840393066,53.23828125,176,158,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_019,no_rag,51.289734840393066,53.23828125,172,98,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_019,with_rag,52.06507205963135,53.23828125,1502,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_020,with_rag,52.037962913513184,53.23828125,1464,125,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b04_020,no_rag,51.289734840393066,53.23828125,176,155,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_002,no_rag,51.298465728759766,53.23828125,190,211,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_002,with_rag,52.11871337890625,53.23828125,1591,184,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_003,with_rag,52.22098255157471,53.23828125,1750,175,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_003,no_rag,51.2945032119751,53.23828125,189,136,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_004,no_rag,51.289734840393066,53.23828125,162,119,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_004,with_rag,52.17405033111572,53.23828125,1670,116,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_005,with_rag,52.36811399459839,53.23828125,1969,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_005,no_rag,51.289734840393066,53.23828125,172,166,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_006,no_rag,51.2945032119751,53.23828125,159,137,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_006,with_rag,52.28999996185303,53.23828125,1854,98,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_007,with_rag,52.15440273284912,53.23828125,1624,92,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_007,no_rag,51.2945032119751,53.23828125,165,127,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_008,no_rag,51.289734840393066,53.23828125,190,149,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_008,with_rag,52.04485893249512,53.23828125,1475,121,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_009,with_rag,52.20300626754761,53.23828125,1717,155,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_009,no_rag,51.289734840393066,53.23828125,188,166,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_010,no_rag,51.3115873336792,53.23828125,201,209,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_010,with_rag,52.129279136657715,53.23828125,1604,139,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_011,with_rag,52.31580352783203,53.23828125,1889,147,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_011,no_rag,51.2945032119751,53.23828125,181,126,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_012,no_rag,51.289734840393066,53.23828125,180,167,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_012,with_rag,52.26336479187012,53.23828125,1816,144,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_013,with_rag,52.18213653564453,53.23828125,1685,189,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_013,no_rag,51.2945032119751,53.23828125,177,144,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_014,no_rag,51.289734840393066,53.23828125,164,133,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_014,with_rag,52.08057975769043,53.23828125,1524,98,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_015,with_rag,52.08722257614136,53.23828125,1539,103,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_015,no_rag,51.289734840393066,53.23828125,162,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_016,no_rag,51.22035074234009,53.23828125,155,84,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_016,with_rag,52.162686824798584,53.23828125,1651,89,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_017,with_rag,52.13601493835449,53.23828125,1615,114,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_017,no_rag,51.2945032119751,53.23828125,185,122,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_018,no_rag,51.289734840393066,53.23828125,166,134,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_018,with_rag,52.04736518859863,53.23828125,1479,158,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_019,with_rag,52.34116268157959,53.23828125,1937,79,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_019,no_rag,51.289734840393066,53.23828125,160,111,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_020,no_rag,51.2945032119751,53.23828125,187,100,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b05_020,with_rag,52.03420352935791,53.23828125,1458,125,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_002,with_rag,52.44439888000488,53.23828125,2099,142,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_002,no_rag,51.289734840393066,53.23828125,184,191,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_003,no_rag,51.2945032119751,53.23828125,179,181,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_003,with_rag,52.05841636657715,53.23828125,1486,144,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_004,with_rag,52.08057975769043,53.23828125,1524,137,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_004,no_rag,51.2945032119751,53.23828125,183,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_005,no_rag,51.289734840393066,53.23828125,172,141,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_005,with_rag,52.17884588241577,53.23828125,1677,87,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_006,with_rag,52.12492752075195,53.23828125,1598,96,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_006,no_rag,51.2945032119751,53.23828125,177,135,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_007,no_rag,51.289734840393066,53.23828125,192,168,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_007,with_rag,52.162150382995605,53.23828125,1650,165,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_008,with_rag,52.23336219787598,53.23828125,1770,165,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_008,no_rag,51.289734840393066,53.23828125,180,160,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_009,no_rag,51.2945032119751,53.23828125,181,169,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_009,with_rag,52.1097526550293,53.23828125,1577,98,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_010,with_rag,52.33927822113037,53.23828125,1934,149,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_010,no_rag,51.2945032119751,53.23828125,181,112,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_011,no_rag,51.29450511932373,53.23828125,197,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_011,with_rag,52.17013645172119,53.23828125,1658,112,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_012,with_rag,52.16866064071655,53.23828125,1656,150,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_012,no_rag,51.29450511932373,53.23828125,195,168,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_013,no_rag,51.2945032119751,53.23828125,177,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_013,with_rag,52.01206398010254,53.23828125,1421,148,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_014,with_rag,52.49447822570801,53.23828125,2173,162,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_014,no_rag,51.289734840393066,53.23828125,172,167,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_015,no_rag,51.289734840393066,53.23828125,178,143,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_015,with_rag,52.077664375305176,53.23828125,1520,110,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_016,with_rag,52.258389472961426,53.23828125,1808,163,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_016,no_rag,51.2945032119751,53.23828125,189,160,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_017,no_rag,51.2945032119751,53.23828125,191,180,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_017,with_rag,52.077664375305176,53.23828125,1520,177,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_018,with_rag,52.05783748626709,53.23828125,1484,208,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_018,no_rag,51.289734840393066,53.23828125,182,106,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_019,no_rag,51.289734840393066,53.23828125,174,115,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_019,with_rag,52.25391864776611,53.23828125,1800,117,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_020,with_rag,52.34336471557617,53.23828125,1939,138,NVIDIA A100 80GB PCIe
google/gemma-3-27b-it,Gemma 3 27B,BF16,clinical_astra_b06_020,no_rag,51.2945032119751,53.23828125,185,171,NVIDIA A100 80GB PCIe
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_001,no_rag,17.051376819610596,17.296875,196,85,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_001,with_rag,17.57337713241577,17.7890625,1742,128,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b02_001,with_rag,17.606467723846436,17.91796875,1823,179,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b02_001,no_rag,17.047765254974365,17.919921875,168,168,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b03_001,no_rag,17.046353816986084,17.919921875,171,158,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b03_001,with_rag,17.43925142288208,17.919921875,1446,199,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b04_001,with_rag,17.464770793914795,17.919921875,1527,131,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b04_001,no_rag,17.051517486572266,17.921875,188,141,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b05_001,no_rag,17.06107473373413,17.935546875,202,234,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b05_001,with_rag,17.60377836227417,17.978515625,1844,148,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b06_001,with_rag,17.55265235900879,17.978515625,1723,198,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b06_001,no_rag,17.052477836608887,17.978515625,186,194,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_002,no_rag,17.054757118225098,17.978515625,210,192,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_002,with_rag,17.519089698791504,17.978515625,1604,180,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_003,with_rag,17.54248285293579,17.978515625,1672,91,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_003,no_rag,17.04900312423706,17.978515625,174,95,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_004,no_rag,17.052735805511475,17.978515625,204,182,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_004,with_rag,17.546454429626465,17.978515625,1693,149,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_005,with_rag,17.628153324127197,18.234375,1857,211,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_005,no_rag,17.06107473373413,18.234375,202,200,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_006,no_rag,17.051198482513428,18.234375,195,170,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_006,with_rag,17.521724700927734,18.234375,1605,153,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_007,with_rag,17.581239700317383,18.234375,1754,414,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_007,no_rag,17.056941032409668,18.236328125,218,428,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_008,no_rag,17.051089763641357,18.236328125,194,305,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_008,with_rag,17.46579360961914,18.236328125,1521,174,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_009,with_rag,17.604403018951416,18.236328125,1797,167,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_009,no_rag,17.051089763641357,18.236328125,194,148,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_010,no_rag,17.052929401397705,18.236328125,199,133,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_010,with_rag,17.48612356185913,18.236328125,1537,155,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_011,with_rag,17.751896858215332,18.2890625,2239,297,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_011,no_rag,17.052818775177002,18.2890625,198,188,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_012,no_rag,17.053356170654297,18.2890625,191,235,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_012,with_rag,17.464472770690918,18.2890625,1531,220,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_013,with_rag,17.490228176116943,18.2890625,1562,205,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_013,no_rag,17.052149295806885,18.2890625,197,143,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_014,no_rag,17.04891014099121,18.2890625,177,151,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_014,with_rag,17.465449810028076,18.2890625,1511,249,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_015,with_rag,17.57769536972046,18.2890625,1758,124,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_015,no_rag,17.050029754638672,18.2890625,181,206,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_016,no_rag,17.049668312072754,18.2890625,179,406,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_016,with_rag,17.57585906982422,18.2890625,1739,335,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_017,with_rag,17.543002605438232,18.2890625,1679,181,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_017,no_rag,17.051198482513428,18.2890625,195,92,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_018,no_rag,17.04836368560791,18.2890625,178,144,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_018,with_rag,17.465057849884033,18.2890625,1519,135,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_019,with_rag,17.523908138275146,18.2890625,1645,307,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_019,no_rag,17.056604385375977,18.2890625,183,168,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_020,no_rag,17.052477836608887,18.2890625,186,165,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b01_020,with_rag,17.641988277435303,18.2890625,1915,176,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b02_002,with_rag,17.524426460266113,18.2890625,1630,168,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b02_002,no_rag,17.048771381378174,18.2890625,164,145,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b02_003,no_rag,17.048481464385986,18.2890625,169,170,NVIDIA A100-SXM4-40GB
Qwen/Qwen3.8-27B,Qwen 3.8 27B,NF4,clinical_astra_b02_003,with_rag,17.543227195739746,18.2890625,1681,304,NVIDIA A100-SXM4-40GB
